oblast,city,district,type,area,price,price_sqm,floor,total_floors,is_ground,is_top,is_middle,construction,изложение,elevator,access_control,parking,ac,furnished,тец,act_16,is_renovated,is_bds,is_lux,seller_type,building_age,building_era
Добрич област,гр. Добрич,Дружба 3,3 room,90.0,79000.0,877.7777777777778,9,14,0,0,1,друго,неизвестно,,,,,,,,,,,3,20,среден
Добрич област,гр. Добрич,Дружба 3,3 room,97.0,79800.0,822.680412371134,14,14,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,house,90.0,85000.0,944.4444444444445,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Христо Ботев,house,80.0,85000.0,1062.5,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,107.0,85000.0,794.392523364486,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,house,100.0,92033.0,920.33,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,house,70.0,99000.0,1414.2857142857142,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,3 room,93.0,100000.0,1075.268817204301,4,4,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,2 room,82.0,105000.0,1280.4878048780488,2,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,3 room,110.0,110000.0,1000.0,5,5,0,1,0,тухла,неизвестно,,,1.0,,,,,,,,1,18,среден
Добрич област,гр. Добрич,Център,3 room,98.0,110000.0,1122.4489795918366,4,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,94.0,110000.0,1170.212765957447,3,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,3 room,90.0,115000.0,1277.7777777777778,4,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Христо Ботев,multi-room,195.0,120000.0,615.3846153846154,2,3,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,110.0,120000.0,1090.909090909091,2,2,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,3 room,109.0,129500.0,1188.073394495413,4,5,0,0,1,друго,неизвестно,,,,,,,1.0,,,,1,1,нов
Добрич област,гр. Добрич,Център,3 room,108.0,129900.0,1202.7777777777778,3,4,0,0,1,друго,неизвестно,1.0,,,,,,,,,,1,3,нов
Добрич област,гр. Добрич,Център,house,140.0,129990.0,928.5,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,110.0,135000.0,1227.2727272727273,3,3,0,1,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,116.0,135000.0,1163.7931034482758,5,6,0,0,1,друго,неизвестно,,,1.0,,,,,,,,2,20,среден
Добрич област,гр. Добрич,Център,other,97.0,139000.0,1432.9896907216496,3,5,0,0,1,тухла,неизвестно,,,1.0,,,,,,,,1,18,среден
Добрич област,гр. Добрич,Център,house,185.0,140000.0,756.7567567567568,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,multi-room,107.0,150000.0,1401.8691588785048,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,3 room,94.0,159500.0,1696.8085106382978,2,2,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Добротица,commercial,139.0,160000.0,1151.0791366906474,1,8,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,house,468.0,212000.0,452.991452991453,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Дружба 1,house,120.0,230000.0,1916.6666666666667,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,multi-room,148.0,235000.0,1587.837837837838,3,5,0,0,1,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,240.0,363000.0,1512.5,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр. Добрич,Център,other,575.0,850000.0,1478.2608695652175,1,5,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Добрич област,гр. Добрич,Център,other,194.0,1550000.0,7989.690721649485,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Кранево,няма,1 room,38.0,49900.0,1313.157894736842,2,5,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Дуранкулак,няма,house,136.0,120000.0,882.3529411764706,1,3,1,0,0,друго,неизвестно,,,,,1.0,,,,,,2,3,нов
Добрич област,с.Одринци,няма,house,130.0,135000.0,1038.4615384615386,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,12,скорошен
Добрич област,с.Изворово,няма,house,82.0,8500.0,103.65853658536585,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,Добрич област,няма,house,72.0,15900.0,220.83333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,Добрич област,няма,house,135.0,17300.0,128.14814814814815,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,к.к.Албена,няма,1 room,21.0,20500.0,976.1904761904761,2,3,0,0,1,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Добрич област,с.Преспа,няма,house,50.0,22000.0,440.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Дъбовик,няма,house,85.0,24000.0,282.3529411764706,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Видно,няма,house,62.0,25000.0,403.2258064516129,1,3,1,0,0,друго,неизвестно,,,,,,,,1.0,,,1,20,среден
Добрич област,с.Кранево,няма,land/plot,509.0,26900.0,52.848722986247544,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Добрич област,Добрич област,няма,house,66.0,27000.0,409.09090909090907,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,commercial,25.0,29000.0,1160.0,1,7,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Добрич област,с.Житен,няма,house,91.0,29000.0,318.68131868131866,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Пчелник,няма,house,110.0,30000.0,272.72727272727275,1,3,1,0,0,друго,неизвестно,,,1.0,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,530.0,30000.0,56.60377358490566,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Дъбрава,няма,house,102.0,30000.0,294.11764705882354,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Житен,няма,house,76.0,35000.0,460.5263157894737,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,666.0,35000.0,52.552552552552555,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Езерец,няма,land/plot,420.0,35000.0,83.33333333333333,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Царичино,няма,land/plot,680.0,35000.0,51.470588235294116,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Каварна,Център,house,34.0,35500.0,1044.1176470588234,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,700.0,36000.0,51.42857142857143,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Рогачево,няма,land/plot,480.0,36000.0,75.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,550.0,37000.0,67.27272727272727,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Захари-Стояново,няма,house,92.0,39000.0,423.9130434782609,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,280.0,39000.0,139.28571428571428,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Каварна,Център,commercial,138.0,39500.0,286.231884057971,0,3,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Каварна,Център,land/plot,578.0,39850.0,68.9446366782007,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Змеево,няма,house,138.0,40000.0,289.8550724637681,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Сенокос,няма,house,100.0,40000.0,400.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Кранево,няма,2 room,50.0,40000.0,800.0,5,5,0,1,0,друго,неизвестно,,,,,,,,,,,1,15,среден
Добрич област,гр.Балчик,Център,land/plot,504.0,40000.0,79.36507936507937,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Кранево,няма,land/plot,524.0,40000.0,76.33587786259542,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,377.0,40900.0,108.48806366047745,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Василево,няма,house,93.0,42200.0,453.76344086021504,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,1 room,40.0,43000.0,1075.0,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,other,32.0,44500.0,1390.625,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Божаново,няма,house,78.0,44500.0,570.5128205128206,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Кранево,няма,land/plot,546.0,44900.0,82.23443223443223,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Кранево,няма,1 room,35.0,44900.0,1282.857142857143,2,4,0,0,1,друго,неизвестно,,,,,1.0,,,,,,1,2,нов
Добрич област,гр.Балчик,Център,land/plot,509.0,45000.0,88.40864440078586,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,2 room,75.0,45000.0,600.0,2,5,0,0,1,друго,неизвестно,1.0,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,270.0,45000.0,166.66666666666666,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Змеево,няма,house,68.0,45000.0,661.7647058823529,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Божурец,няма,3 room,100.0,45000.0,450.0,1,3,1,0,0,друго,север,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,land/plot,880.0,45000.0,51.13636363636363,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,с.Стожер,няма,house,49.0,47000.0,959.1836734693877,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Добрич област,гр.Балчик,Център,2 room,71.0,49500.0,697.1830985915493,2,5,0,0,1,друго,неизвестно,1.0,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Дружба,1 room,40.0,58000.0,1450.0,8,8,0,1,0,панел,неизвестно,,,,,,,,,,,3,45,стар
Сливен област,гр. Сливен,Стадион Хаджи Димитър,house,127.0,105000.0,826.7716535433071,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Център,house,310.0,175000.0,564.516129032258,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Ново Село,house,194.0,285000.0,1469.0721649484535,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Център,house,171.0,570000.0,3333.3333333333335,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Център,house,922.0,715000.0,775.4880694143167,1,3,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Сливен област,гр. Сливен,Център,other,800.0,1200000.0,1500.0,1,1,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр. Сливен,Център,other,751.0,1913450.0,2547.8695073235685,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,с.Жеравна,няма,land/plot,557.0,29000.0,52.06463195691203,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,с.Баня,няма,house,130.0,83000.0,638.4615384615385,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,26,среден
Сливен област,с.Катунище,няма,house,80.0,99500.0,1243.75,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,с.Жеравна,няма,house,96.0,199900.0,2082.2916666666665,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,с.Жеравна,няма,house,244.0,299900.0,1229.0983606557377,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр.Твърдица,Център,house,518.0,380000.0,733.5907335907336,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр.Твърдица,Център,other,518.0,380000.0,733.5907335907336,0,2,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,гр.Котел,Център,house,225.0,500000.0,2222.222222222222,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Сливен област,Сливен област,няма,house,542.0,595000.0,1097.7859778597785,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,11,скорошен
Сливен област,с.Крушаре,няма,other,420.0,650000.0,1547.6190476190477,1,3,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Перник област,гр. Перник,Димова Махала,2 room,61.0,130000.0,2131.1475409836066,6,8,0,0,1,друго,юг-север,,,,,,,,1.0,,,3,20,среден
Перник област,гр. Перник,Ралица,house,85.0,175000.0,2058.823529411765,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Каменина,house,152.0,38000.0,250.0,1,3,1,0,0,друго,неизвестно,,,,,,,,1.0,,,1,20,среден
Перник област,гр. Перник,Шумачка махала,house,80.0,50000.0,625.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Могиличе,2 room,51.0,54000.0,1058.8235294117646,2,2,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Клепало,house,55.0,55000.0,1000.0,1,2,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Църква,land/plot,800.0,56000.0,70.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,house,70.0,69000.0,985.7142857142857,2,2,0,1,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Димова Махала,2 room,57.0,75000.0,1315.7894736842106,3,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,1 room,41.0,77000.0,1878.0487804878048,3,8,0,0,1,панел,изток,,,,,,,,,,,3,45,стар
Перник област,гр. Перник,Могиличе,3 room,72.0,78000.0,1083.3333333333333,0,6,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Могиличе,2 room,66.0,79900.0,1210.6060606060605,2,8,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Твърди Ливади,2 room,63.0,79900.0,1268.2539682539682,3,3,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Димова Махала,2 room,58.0,85000.0,1465.5172413793102,8,8,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,3 room,71.0,90000.0,1267.605633802817,4,4,0,1,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Могиличе,land/plot,703.0,91400.0,130.01422475106685,1,3,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,3 room,88.0,92000.0,1045.4545454545455,1,8,1,0,0,панел,неизвестно,,,,,,,,,,,1,45,стар
Перник област,гр. Перник,Църква,house,71.0,92900.0,1308.4507042253522,2,2,0,1,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,2 room,60.0,100000.0,1666.6666666666667,1,4,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,3 room,69.0,103000.0,1492.7536231884058,7,8,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Ладовица,2 room,67.0,105575.0,1575.7462686567164,3,5,0,0,1,друго,неизвестно,,,1.0,,,,,,,,3,20,среден
Перник област,гр. Перник,Изток,3 room,66.0,110000.0,1666.6666666666667,3,8,0,0,1,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Църква,house,130.0,110000.0,846.1538461538462,1,3,1,0,0,друго,неизвестно,,,,,1.0,,,,,,1,20,среден
Перник област,гр. Перник,Димова Махала,3 room,105.0,110000.0,1047.6190476190477,1,5,1,0,0,друго,неизвестно,,,,,,,,,,,1,58,стар
Перник област,гр. Перник,Църква,house,130.0,111000.0,853.8461538461538,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,66,стар
Перник област,гр. Перник,Хумни Дол,3 room,68.0,119000.0,1750.0,4,7,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,3 room,88.0,120000.0,1363.6363636363637,8,8,0,1,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,3 room,81.0,125000.0,1543.20987654321,2,4,0,0,1,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Ладовица,3 room,102.0,132095.0,1295.049019607843,3,5,0,0,1,друго,неизвестно,,,1.0,,,,,,,,3,20,среден
Перник област,гр. Перник,Калкас,house,120.0,139000.0,1158.3333333333333,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,2 room,64.0,140000.0,2187.5,4,5,0,0,1,друго,изток,1.0,,,,,,,,,,2,3,нов
Перник област,гр. Перник,Център,3 room,71.0,149900.0,2111.2676056338028,1,4,1,0,0,друго,неизвестно,,,,,,,,,,1.0,1,20,среден
Перник област,гр. Перник,Църква,house,122.0,150000.0,1229.5081967213114,1,3,1,0,0,друго,неизвестно,,,1.0,,1.0,,,,,,1,20,среден
Перник област,гр. Перник,Изток,other,295.0,150000.0,508.47457627118644,1,3,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Църква,house,150.0,150000.0,1000.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Байкушева Махала,house,127.0,155000.0,1220.4724409448818,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,3 room,100.0,156250.0,1562.5,2,5,0,0,1,друго,неизвестно,,,,,,,1.0,,,,1,1,нов
Перник област,гр. Перник,Кристал,house,120.0,160000.0,1333.3333333333333,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,10,скорошен
Перник област,гр. Перник,Изток,3 room,102.0,166000.0,1627.450980392157,3,3,0,1,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,3 room,104.0,168060.0,1615.9615384615386,3,5,0,0,1,друго,неизвестно,,,,,,,1.0,,,,1,1,нов
Перник област,гр. Перник,Ралица,house,85.0,175000.0,2058.823529411765,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Могиличе,house,230.0,185000.0,804.3478260869565,1,3,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Църква,house,120.0,210000.0,1750.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Църква,house,135.0,210000.0,1555.5555555555557,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,house,127.0,229900.0,1810.236220472441,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Мошино,3 room,117.0,240000.0,2051.2820512820513,4,5,0,0,1,друго,неизвестно,,,,,1.0,,,,,1.0,2,3,нов
Перник област,гр. Перник,Изток,3 room,90.0,250000.0,2777.777777777778,1,8,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Изток,other,90.0,250000.0,2777.777777777778,1,8,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Ралица,house,252.0,250000.0,992.063492063492,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,other,140.0,260000.0,1857.142857142857,1,6,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,house,200.0,275000.0,1375.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Байкушева Махала,house,247.0,285000.0,1153.8461538461538,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,land/plot,274.0,300000.0,1094.890510948905,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,2,20,среден
Перник област,гр. Перник,Изток,land/plot,918.0,320000.0,348.5838779956427,1,3,1,0,0,друго,изток,,,,,,,,,,,1,20,среден
Перник област,гр. Перник,Център,commercial,200.0,320000.0,1600.0,1,2,1,0,0,друго,изток,,,,,,,,,,,1,19,среден
Перник област,гр. Перник,Байкушева Махала,house,354.0,424000.0,1197.7401129943503,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Кладница,няма,house,186.0,930000.0,5000.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Мещица,няма,house,630.0,1400000.0,2222.222222222222,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Банкя,няма,house,35.0,7500.0,214.28571428571428,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Мурено,няма,house,39.0,8155.0,209.10256410256412,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Проданча,няма,house,80.0,9459.0,118.2375,1,3,1,0,0,друго,север-запад,,,,,,,,,,,1,26,среден
Перник област,с.Глоговица,няма,house,40.0,13000.0,325.0,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Косача,няма,house,50.0,13805.0,276.1,1,3,1,0,0,друго,юг-запад,,,,,,,,,,,1,20,среден
Перник област,с.Банище,няма,house,80.0,15288.0,191.1,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Борнарево,няма,house,22.0,17895.0,813.4090909090909,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Поцърненци,няма,house,55.0,19173.0,348.6,1,3,1,0,0,друго,юг-запад,,,,,,,,,,,1,20,среден
Перник област,с.Жедна,няма,house,42.0,19940.0,474.76190476190476,1,3,1,0,0,друго,неизвестно,,,,,,,,1.0,,,1,58,стар
Перник област,гр.Земен,Център,house,70.0,21000.0,300.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,26,среден
Перник област,с.Светля,няма,house,70.0,23900.0,341.42857142857144,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Пещера,няма,house,56.0,24031.0,429.125,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Горни Романци,няма,house,50.0,25000.0,500.0,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Бабица,няма,house,84.0,26000.0,309.5238095238095,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,гр.Трън,Център,house,75.0,27000.0,360.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Горна Диканя,няма,land/plot,410.0,30000.0,73.17073170731707,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Зелениград,няма,house,75.0,30000.0,400.0,1,3,1,0,0,друго,север-запад,,,,,,,,,,,1,20,среден
Перник област,с.Калище,няма,house,70.0,31700.0,452.85714285714283,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,2,18,среден
Перник област,с.Егълница,няма,villa,20.0,31700.0,1585.0,1,1,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Егълница,няма,house,70.0,34000.0,485.7142857142857,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,Перник област,няма,house,55.0,35000.0,636.3636363636364,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Лобош,няма,house,90.0,35000.0,388.8888888888889,1,3,1,0,0,тухла,юг-запад,,,,,,,,,,,1,18,среден
Перник област,с.Ръжавец,няма,house,131.0,38587.0,294.55725190839695,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Долни Раковец,няма,house,72.0,39881.0,553.9027777777778,1,3,1,0,0,тухла,неизвестно,,,,,,,,,,,1,18,среден
Перник област,с.Николаево,няма,house,50.0,44482.0,889.64,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,29,среден
Перник област,гр.Брезник,Център,land/plot,514.0,45000.0,87.54863813229572,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Борнарево,няма,house,100.0,46000.0,460.0,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Гърло,няма,house,63.0,48500.0,769.8412698412699,1,3,1,0,0,друго,север-запад,,,,,,,,,,,1,20,среден
Перник област,с.Ярловци,няма,house,286.0,48900.0,170.979020979021,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,26,среден
Перник област,Перник област,няма,house,150.0,50000.0,333.3333333333333,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Гърло,няма,house,62.0,50000.0,806.4516129032259,1,3,1,0,0,друго,запад,,,,,,,,,,,1,20,среден
Перник област,с.Гълъбник,няма,house,60.0,50000.0,833.3333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,с.Гърло,няма,house,150.0,52000.0,346.6666666666667,1,3,1,0,0,тухла,запад,,,,,,,,,,,1,56,стар
Перник област,с.Борнарево,няма,house,92.0,52000.0,565.2173913043479,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,Перник област,няма,land/plot,990.0,53000.0,53.535353535353536,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
Перник област,Перник област,няма,house,60.0,53000.0,883.3333333333334,1,3,1,0,0,друго,неизвестно,,,,,,,,,,,1,20,среден
